,Unnamed: 0,Unit Number,Time,OPS1,OPS2,OPS3,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21
6622,21517,88,153,25.0016,0.62,,,,1255.44,1042.65,7.05,,175.4,1915.25,,0.93,,,,7860.5,10.8667,,,1915.0,84.93,14.36,8.5882
6623,21518,88,154,10.0005,0.2512,,,,1492.8,1295.81,10.52,,392.93,2318.7,,1.26,,,,8117.55,8.633,,,2319.0,100.0,28.64,17.0987
6624,21519,88,155,24.9986,0.62,,,,1249.11,1041.18,7.05,,174.56,1915.26,,0.94,,,,7860.92,10.8747,,,1915.0,84.93,14.14,8.6398
6625,21520,88,156,42.0001,0.8419,,,,1342.73,1106.79,3.91,,137.51,2211.93,,1.01,,,,8070.81,9.3713,,,2212.0,100.0,10.54,6.3049
6626,21521,88,157,0.0015,0.0005,,,,1582.48,1407.27,14.62,,550.82,2387.48,,1.3,,,,8118.69,8.4158,,,2388.0,100.0,38.87,23.2484
6627,21522,88,158,42.0065,0.84,,,,1349.82,1114.52,3.91,,137.28,2211.95,,1.01,,,,8072.77,9.3468,,,2212.0,100.0,10.54,6.3002
6628,21523,88,159,34.9989,0.8409,,,,1354.71,1119.18,5.48,,192.53,2222.73,,1.01,,,,8054.24,9.2884,,,2223.0,100.0,14.57,8.8428
6629,21524,88,160,25.0012,0.6202,,,,1259.57,1036.13,7.05,,174.56,1915.25,,0.94,,,,7860.31,10.861,,,1915.0,84.93,14.21,8.5477
6630,21525,88,161,20.0043,0.7,,,,1474.1,1237.57,9.35,,332.39,2323.61,,1.07,,,,8052.62,9.1971,,,2324.0,100.0,24.35,14.6478
6631,21526,88,162,20.0046,0.7016,,,,1475.61,1237.13,9.35,,332.65,2323.65,,1.07,,,,8055.29,9.2021,,,2324.0,100.0,24.56,14.5839
6632,21527,88,163,0.003,0.0,,,,1583.2,1392.26,14.62,,550.09,2387.04,,1.3,,,,8119.99,8.4799,,,2388.0,100.0,38.83,23.2575
6633,21528,88,164,19.9993,0.7002,,,,1472.92,1242.57,9.35,,332.49,2323.72,,1.07,,,,8048.53,9.1863,,,2324.0,100.0,24.36,14.776
6634,21529,88,165,25.0069,0.621,,,,1248.5,1042.01,7.05,,174.38,1915.22,,0.94,,,,7869.23,10.8827,,,1915.0,84.93,14.28,8.6
6635,21530,88,166,25.0003,0.62,,,,1256.58,1043.99,7.05,,174.72,1915.24,,0.93,,,,7864.82,10.892,,,1915.0,84.93,14.26,8.4637
6636,21531,88,167,25.0079,0.6219,,,,1255.81,1034.18,7.05,,174.69,1915.26,,0.93,,,,7864.45,10.8783,,,1915.0,84.93,14.34,8.582
6637,21532,88,168,35.0003,0.8411,,,,1354.38,1111.44,5.48,,193.05,2222.78,,1.02,,,,8055.54,9.3296,,,2223.0,100.0,14.81,8.8605
6638,21533,88,169,20.0027,0.7018,,,,1470.62,1237.9,9.35,,332.28,2323.69,,1.07,,,,8048.59,9.2268,,,2324.0,100.0,24.65,14.6853
6639,21534,88,170,25.0025,0.62,,,,1252.44,1039.83,7.05,,174.82,1915.22,,0.93,,,,7861.66,10.8416,,,1915.0,84.93,14.3,8.6187
6640,21535,88,171,19.9985,0.7,,,,1477.0,1233.52,9.35,,332.03,2323.65,,1.07,,,,8053.68,9.2235,,,2324.0,100.0,24.53,14.6757
6641,21536,88,172,0.0009,0.0004,,,,1578.35,1404.65,14.62,,550.66,2387.2,,1.3,,,,8119.47,8.4527,,,2388.0,100.0,38.73,23.301
6642,21537,88,173,9.9992,0.25,,,,1489.9,1295.83,10.52,,392.82,2318.65,,1.26,,,,8120.22,8.6117,,,2319.0,100.0,28.58,17.2079
6643,21538,88,174,25.0036,0.6211,,,,1255.96,1035.71,7.05,,174.61,1915.28,,0.94,,,,7866.89,10.8656,,,1915.0,84.93,14.14,8.5526
6644,21539,88,175,25.0059,0.6211,,,,1258.71,1039.34,7.05,,173.94,1915.3,,0.93,,,,7867.99,10.8885,,,1915.0,84.93,14.25,8.6434
6645,21540,88,176,0.0024,0.001,,,,1578.79,1398.55,14.62,,552.32,2387.97,,1.3,,,,8128.09,8.3601,,,2388.0,100.0,39.07,23.3834
6646,21541,88,177,10.0068,0.25,,,,1493.3,1289.5,10.52,,393.46,2318.62,,1.26,,,,8127.75,8.6102,,,2319.0,100.0,28.6,17.2068
6647,21542,88,178,42.002,0.8419,,,,1342.61,1114.21,3.91,,137.56,2211.88,,1.01,,,,8070.01,9.3947,,,2212.0,100.0,10.62,6.3685
6648,21543,88,179,10.004,0.25,,,,1494.04,1299.69,10.52,,393.36,2318.64,,1.26,,,,8124.94,8.5828,,,2319.0,100.0,28.57,17.1605
6649,21544,88,180,0.0021,0.0008,,,,1587.24,1389.84,14.62,,552.47,2387.98,,1.3,,,,8129.01,8.4146,,,2388.0,100.0,38.93,23.2693
6650,21545,88,181,25.0051,0.6217,,,,1259.79,1038.38,7.05,,174.35,1915.26,,0.93,,,,7864.69,10.8556,,,1915.0,84.93,14.25,8.5684
6651,21546,88,182,34.9997,0.8417,,,,1359.78,1115.28,5.48,,192.98,2222.78,,1.02,,,,8058.07,9.3063,,,2223.0,100.0,14.97,8.8568
6652,21547,88,183,0.0018,0.0015,100.0,518.67,642.13,1581.07,1406.56,14.62,21.56,550.49,2387.18,9033.91,1.3,47.06,518.93,2387.13,8123.48,8.4514,0.03,389.0,2388.0,100.0,38.74,23.1602
6653,21548,88,184,0.0021,0.0,100.0,518.67,642.32,1589.88,1389.58,14.62,21.57,552.77,2387.89,9042.84,1.3,47.0,520.66,2388.01,8130.31,8.3723,0.03,389.0,2388.0,100.0,38.83,23.4191
6654,21549,88,185,25.0044,0.62,60.0,462.54,536.12,1247.68,1039.43,7.05,9.0,175.0,1915.2,7993.25,0.94,36.35,163.78,2028.17,7867.67,10.8996,0.02,303.0,1915.0,84.93,14.28,8.5599
6655,21550,88,186,25.0012,0.62,60.0,462.54,536.45,1255.16,1035.17,7.05,8.99,174.54,1915.24,8000.18,0.93,36.39,163.79,2028.12,7867.65,10.86,0.02,306.0,1915.0,84.93,14.42,8.6732
6656,21551,88,187,25.0073,0.6201,60.0,462.54,536.57,1253.72,1038.14,7.05,9.0,174.71,1915.23,8000.11,0.94,36.2,163.73,2028.13,7866.59,10.8717,0.02,305.0,1915.0,84.93,14.42,8.5772
6657,21552,88,188,0.0007,0.0003,100.0,518.67,641.86,1583.1,1392.42,14.62,21.57,552.88,2387.9,9052.43,1.3,46.99,520.74,2387.95,8128.39,8.3958,0.03,390.0,2388.0,100.0,38.83,23.5202
6658,21553,88,189,20.0,0.7,100.0,491.19,606.64,1478.26,1238.36,9.35,13.59,332.54,2323.72,8708.83,1.07,43.87,313.45,2387.82,8053.24,9.2383,0.02,362.0,2324.0,100.0,24.39,14.6478
6659,21554,88,190,42.0038,0.8411,100.0,445.0,549.13,1344.9,1111.27,3.91,5.69,138.51,2211.93,8305.96,1.01,41.62,129.9,2387.99,8075.6,9.3573,0.02,328.0,2212.0,100.0,10.5,6.4009
6660,21555,88,191,35.0009,0.8403,100.0,449.44,555.47,1356.32,1116.3,5.48,7.96,193.06,2222.8,8340.29,1.02,41.53,182.17,2387.82,8058.21,9.2822,0.02,333.0,2223.0,100.0,14.6,8.9298
6661,21556,88,192,0.0006,0.0,100.0,518.67,641.72,1578.71,1382.97,14.62,21.57,553.1,2387.89,9051.42,1.3,47.08,520.11,2387.91,8134.35,8.3807,0.03,391.0,2388.0,100.0,39.18,23.3256
6662,21557,88,193,25.0035,0.62,60.0,462.54,536.49,1255.79,1039.31,7.05,9.0,175.2,1915.25,7990.89,0.94,36.26,163.74,2028.19,7870.2,10.8971,0.02,303.0,1915.0,84.93,14.15,8.6473
6663,21558,88,194,35.0069,0.8417,100.0,449.44,555.18,1352.85,1124.55,5.48,7.96,192.97,2222.75,8331.18,1.02,41.5,181.74,2387.87,8055.41,9.3294,0.02,332.0,2223.0,100.0,14.66,8.8374
6664,21559,88,195,9.9999,0.25,100.0,489.05,603.87,1491.32,1295.73,10.52,15.45,393.64,2318.66,8765.79,1.26,44.9,369.81,2387.88,8128.69,8.63,0.03,366.0,2319.0,100.0,28.53,17.1283
6665,21560,88,196,10.0071,0.2509,100.0,489.05,604.42,1490.64,1300.0,10.52,15.45,393.65,2318.65,8767.31,1.26,44.98,370.32,2387.89,8123.63,8.6178,0.03,366.0,2319.0,100.0,28.56,17.1682
6666,21561,88,197,35.0025,0.84,100.0,449.44,555.15,1357.62,1117.56,5.48,7.96,193.33,2222.76,8331.67,1.02,41.71,181.66,2387.9,8059.43,9.316,0.02,330.0,2223.0,100.0,14.65,8.9457
6667,21562,88,198,10.004,0.25,100.0,489.05,604.0,1496.4,1300.26,10.52,15.46,392.86,2318.66,8771.27,1.26,44.95,370.54,2387.91,8121.1,8.6203,0.03,366.0,2319.0,100.0,28.6,17.1643
6668,21563,88,199,42.0019,0.8420000000000001,100.0,445.0,548.79,1344.49,1108.66,3.91,5.69,137.24,2211.96,8307.83,1.01,41.51,129.74,2388.05,8074.47,9.369,0.02,329.0,2212.0,100.0,10.59,6.3763
6669,21564,88,200,42.0003,0.8403,100.0,445.0,548.55,1346.03,1112.36,3.91,5.69,138.14,2211.9,8304.74,1.02,41.65,130.19,2388.0,8074.36,9.3821,0.02,329.0,2212.0,100.0,10.38,6.3365
6670,21565,88,201,20.0,0.7,100.0,491.19,606.28,1488.5,1231.16,9.35,13.6,332.7,2323.73,8707.55,1.07,43.91,313.88,2387.84,8053.07,9.1805,0.02,362.0,2324.0,100.0,24.2,14.7537
6671,21566,88,202,9.9987,0.25,100.0,489.05,604.01,1488.44,1297.31,10.52,15.45,392.61,2318.66,8758.81,1.26,44.93,370.17,2387.81,8126.49,8.5844,0.03,367.0,2319.0,100.0,28.63,17.2267
6672,21567,88,203,42.0052,0.84,100.0,445.0,548.98,1346.38,1109.43,3.91,5.69,137.29,2211.92,8307.53,1.01,41.57,129.12,2388.02,8078.08,9.3723,0.02,328.0,2212.0,100.0,10.75,6.2524
6673,21568,88,204,41.9984,0.84,100.0,445.0,549.39,1346.17,1102.01,3.91,5.69,137.19,2211.92,8303.5,1.01,41.51,129.5,2388.04,8070.98,9.3641,0.02,328.0,2212.0,100.0,10.59,6.3894
6674,21569,88,205,42.0051,0.8409,100.0,445.0,548.71,1346.48,1114.52,3.91,5.69,138.22,2211.94,8310.87,1.01,41.55,130.0,2388.08,8072.72,9.3263,0.02,327.0,2212.0,100.0,10.35,6.351
6675,21570,88,206,0.0027,0.0003,100.0,518.67,642.11,1577.02,1393.89,14.62,21.57,552.29,2387.92,9047.48,1.3,46.93,521.8,2387.96,8133.44,8.4079,0.03,391.0,2388.0,100.0,38.97,23.3646
6676,21571,88,207,35.0058,0.8409,100.0,449.44,554.7,1359.55,1118.74,5.48,7.96,194.12,2222.81,8336.52,1.02,41.49,182.16,2388.0,8060.97,9.2518,0.02,332.0,2223.0,100.0,14.77,9.0233
6677,21572,88,208,0.0017,0.0009,100.0,518.67,641.84,1580.2,1399.49,14.62,21.57,552.69,2387.92,9043.21,1.3,46.96,521.12,2387.91,8135.53,8.4291,0.03,390.0,2388.0,100.0,38.93,23.3439
6678,21573,88,209,20.0011,0.7001,100.0,491.19,606.64,1479.75,1241.15,9.35,13.59,332.91,2323.66,8711.17,1.07,44.09,313.26,2387.79,8052.34,9.1938,0.02,363.0,2324.0,100.0,24.34,14.6387
6679,21574,88,210,35.008,0.84,100.0,449.44,554.95,1359.07,1117.0,5.48,7.96,193.45,2222.78,8336.35,1.02,41.57,181.61,2387.92,8063.91,9.3223,0.02,332.0,2223.0,100.0,14.75,8.9528
6680,21575,88,211,25.0066,0.6211,60.0,462.54,536.18,1253.22,1040.15,7.05,9.0,174.23,1915.24,8004.53,0.94,36.47,163.7,2028.24,7865.74,10.8467,0.02,306.0,1915.0,84.93,14.15,8.5685
6681,21576,88,212,19.9989,0.7006,100.0,491.19,606.86,1477.11,1242.74,9.35,13.6,332.63,2323.74,8707.49,1.07,43.91,313.14,2387.91,8062.83,9.2108,0.02,362.0,2324.0,100.0,24.72,14.7059
6682,21577,88,213,35.0008,0.84,100.0,449.44,555.25,1357.24,1118.54,5.48,7.96,193.68,2222.86,8339.1,1.02,41.55,181.93,2387.92,8063.15,9.2653,0.02,331.0,2223.0,100.0,14.66,8.8012
6683,21578,88,214,41.9991,0.8404,100.0,445.0,549.35,1345.12,1109.66,3.91,5.69,137.28,2211.92,8313.09,1.02,41.58,129.53,2388.06,8078.98,9.3089,0.02,330.0,2212.0,100.0,10.48,6.3323
6684,21579,88,215,24.9985,0.62,60.0,462.54,535.81,1258.68,1034.39,7.05,8.99,175.03,1915.24,8004.98,0.94,36.29,163.82,2028.14,7867.82,10.8621,0.02,305.0,1915.0,84.93,14.16,8.4394
6685,21580,88,216,24.9998,0.62,60.0,462.54,536.6,1245.55,1037.68,7.05,9.0,174.42,1915.29,8000.56,0.94,36.21,163.86,2028.13,7864.63,10.8807,0.02,305.0,1915.0,84.93,14.45,8.5908
6686,21581,88,217,25.0069,0.6216,60.0,462.54,535.68,1254.75,1038.8,7.05,8.99,174.85,1915.3,8003.71,0.94,36.42,163.82,2028.13,7870.46,10.8375,0.02,304.0,1915.0,84.93,14.2,8.6178
6687,21582,88,218,10.0078,0.2503,100.0,489.05,604.21,1496.43,1295.54,10.52,15.45,394.29,2318.75,8771.39,1.26,45.05,371.01,2387.9,8124.88,8.6221,0.03,367.0,2319.0,100.0,28.66,17.1538
6688,21583,88,219,42.0008,0.8407,100.0,445.0,549.18,1349.04,1114.43,3.91,5.69,137.81,2211.92,8317.1,1.01,41.69,129.45,2388.03,8072.78,9.3597,0.02,329.0,2212.0,100.0,10.67,6.2939
6689,21584,88,220,0.0009,0.0,100.0,518.67,641.53,1577.23,1393.94,14.62,21.58,553.76,2387.97,9060.99,1.3,47.17,521.9,2387.95,8136.5,8.389,0.03,391.0,2388.0,100.0,39.08,23.387
6690,21585,88,221,20.0073,0.7016,100.0,491.19,606.52,1482.83,1238.34,9.35,13.59,332.84,2323.79,8712.13,1.07,44.11,313.38,2387.92,8056.11,9.1898,0.02,364.0,2324.0,100.0,24.44,14.6025
6691,21586,88,222,42.0009,0.84,100.0,445.0,549.13,1340.72,1105.78,3.91,5.69,137.98,2211.97,8317.12,1.02,41.69,129.47,2387.99,8074.34,9.3454,0.02,329.0,2212.0,100.0,10.63,6.3656
6692,21587,88,223,25.0014,0.62,60.0,462.54,536.28,1259.44,1042.96,7.05,9.0,175.27,1915.33,7995.17,0.94,36.46,163.8,2028.22,7865.98,10.8279,0.02,306.0,1915.0,84.93,14.26,8.5802
6693,21588,88,224,42.0007,0.84,100.0,445.0,549.38,1348.19,1110.64,3.91,5.69,137.66,2211.96,8316.43,1.02,41.76,129.97,2388.01,8081.28,9.3639,0.02,328.0,2212.0,100.0,10.63,6.3401
6694,21589,88,225,35.0016,0.8411,100.0,449.44,555.32,1361.07,1120.44,5.48,7.96,193.08,2222.91,8345.57,1.02,41.6,182.54,2387.88,8064.49,9.2881,0.02,333.0,2223.0,100.0,14.79,8.8124
6695,21590,88,226,25.0054,0.622,60.0,462.54,536.25,1248.9,1039.02,7.05,8.99,174.37,1915.28,7998.94,0.93,36.51,164.43,2028.15,7868.12,10.8879,0.02,306.0,1915.0,84.93,14.28,8.7128
6696,21591,88,227,10.0079,0.25,100.0,489.05,604.47,1494.43,1297.83,10.52,15.45,393.91,2318.71,8768.41,1.26,44.99,370.93,2387.94,8121.87,8.5979,0.03,368.0,2319.0,100.0,28.64,17.257
6697,21592,88,228,42.0035,0.84,100.0,445.0,549.79,1342.76,1115.48,3.91,5.69,137.85,2211.93,8312.47,1.02,41.7,130.16,2387.97,8079.62,9.3533,0.02,328.0,2212.0,100.0,10.63,6.4855
6698,21593,88,229,24.9991,0.62,60.0,462.54,536.42,1259.22,1042.14,7.05,9.0,175.45,1915.27,8004.51,0.93,36.43,164.26,2028.16,7872.92,10.8254,0.02,305.0,1915.0,84.93,14.3,8.5589
6699,21594,88,230,20.0003,0.7008,100.0,491.19,606.31,1478.36,1235.37,9.35,13.59,333.11,2323.76,8719.25,1.07,44.21,313.65,2387.86,8052.43,9.1957,0.02,362.0,2324.0,100.0,24.62,14.6451
6700,21595,88,231,19.9999,0.7003,100.0,491.19,606.7,1472.08,1241.06,9.35,13.59,333.09,2323.69,8717.97,1.07,44.0,313.49,2387.86,8058.48,9.1866,0.02,363.0,2324.0,100.0,24.4,14.6809
6701,21596,88,232,42.0058,0.84,100.0,445.0,549.69,1350.51,1112.69,3.91,5.69,138.04,2211.95,8310.84,1.01,41.76,129.64,2388.07,8085.08,9.3192,0.02,331.0,2212.0,100.0,10.66,6.3317
6702,21597,88,233,42.0055,0.84,100.0,445.0,549.0,1342.59,1123.52,3.91,5.69,138.11,2211.98,8318.13,1.02,41.71,129.21,2388.03,8074.37,9.3308,0.02,328.0,2212.0,100.0,10.54,6.4009
6703,21598,88,234,42.0055,0.84,100.0,445.0,549.44,1343.17,1123.92,3.91,5.69,138.19,2211.96,8304.09,1.02,41.73,130.04,2388.05,8079.07,9.3695,0.02,328.0,2212.0,100.0,10.63,6.3314
6704,21599,88,235,20.0038,0.7,100.0,491.19,606.73,1473.5,1238.86,9.35,13.59,333.57,2323.83,8720.9,1.07,43.99,314.02,2387.88,8063.97,9.2075,0.02,364.0,2324.0,100.0,24.45,14.7761
6705,21600,88,236,10.0078,0.25,100.0,489.05,603.88,1495.23,1301.02,10.52,15.46,394.39,2318.74,8775.61,1.26,45.12,371.25,2387.84,8125.8,8.5922,0.03,368.0,2319.0,100.0,28.65,17.2262
6706,21601,88,237,10.0048,0.2503,100.0,489.05,604.27,1486.52,1295.79,10.52,15.46,394.13,2318.72,8772.52,1.26,45.11,371.22,2387.94,8132.43,8.6065,0.03,369.0,2319.0,100.0,28.58,17.1536
6707,21602,88,238,0.002,0.0007,100.0,518.67,641.65,1577.2,1394.75,14.62,21.57,552.75,2387.97,9052.14,1.3,47.14,521.54,2387.93,8135.75,8.357999999999999,0.03,389.0,2388.0,100.0,38.95,23.4188
6708,21603,88,239,42.0007,0.84,100.0,445.0,549.19,1343.77,1112.83,3.91,5.69,137.18,2212.01,8311.0,1.02,41.65,129.94,2388.06,8075.14,9.3951,0.02,329.0,2212.0,100.0,10.59,6.3602
6709,21604,88,240,25.0062,0.62,60.0,462.54,536.26,1255.72,1044.31,7.05,9.0,175.54,1915.36,8008.67,0.94,36.22,164.19,2028.22,7867.74,10.8774,0.02,306.0,1915.0,84.93,14.34,8.5802
6710,21605,88,241,25.0014,0.62,60.0,462.54,537.24,1259.47,1030.87,7.05,9.0,174.34,1915.33,8003.02,0.94,36.46,163.96,2028.2,7871.78,10.8221,0.02,305.0,1915.0,84.93,14.37,8.5331
6711,21606,88,242,0.0022,0.0,100.0,518.67,642.05,1584.56,1393.74,14.62,21.56,552.76,2387.97,9058.62,1.3,47.03,520.82,2387.93,8137.56,8.4057,0.03,392.0,2388.0,100.0,38.85,23.3632
6712,21607,88,243,42.0064,0.841,100.0,445.0,548.83,1345.17,1115.59,3.91,5.69,138.45,2212.03,8310.68,1.02,41.74,130.33,2388.1,8078.54,9.3451,0.02,328.0,2212.0,100.0,10.51,6.3639
6713,21608,88,244,25.0002,0.62,60.0,462.54,536.19,1258.03,1041.46,7.05,9.0,175.31,1915.33,8003.12,0.94,36.61,164.29,2028.19,7872.62,10.873,0.02,306.0,1915.0,84.93,14.27,8.5645
6714,21609,88,245,42.0022,0.84,100.0,445.0,549.22,1342.41,1109.98,3.91,5.69,137.58,2212.01,8314.56,1.02,41.66,129.57,2388.06,8080.6,9.3268,0.02,330.0,2212.0,100.0,10.53,6.3957
6715,21610,88,246,20.0037,0.7003,100.0,491.19,607.18,1480.38,1241.98,9.35,13.6,333.77,2323.8,8721.57,1.07,44.12,313.89,2387.91,8060.45,9.1764,0.02,364.0,2324.0,100.0,24.42,14.7582
6716,21611,88,247,19.9985,0.7,100.0,491.19,607.04,1482.79,1242.11,9.35,13.59,333.46,2323.81,8711.29,1.07,43.98,314.11,2387.97,8065.06,9.1834,0.02,365.0,2324.0,100.0,24.61,14.7218
6717,21612,88,248,20.0032,0.7,100.0,491.19,606.57,1484.13,1241.42,9.35,13.59,333.37,2323.75,8718.39,1.07,44.02,314.0,2387.88,8058.99,9.1812,0.02,364.0,2324.0,100.0,24.48,14.6506
6718,21613,88,249,35.0062,0.84,100.0,449.44,555.18,1356.11,1124.43,5.48,7.96,193.7,2222.95,8344.21,1.02,41.66,182.72,2387.99,8067.14,9.2927,0.02,333.0,2223.0,100.0,14.88,9.0082
6719,21614,88,250,0.0026,0.0,100.0,518.67,642.14,1584.98,1394.73,14.62,21.57,554.23,2387.98,9051.57,1.3,47.11,522.5,2388.0,8140.87,8.3696,0.03,389.0,2388.0,100.0,39.1,23.3729
6720,21615,88,251,0.0007,0.0015,100.0,518.67,642.8,1585.77,1395.58,14.62,21.57,554.03,2388.04,9065.7,1.3,47.09,522.38,2387.99,8139.26,8.3622,0.03,392.0,2388.0,100.0,39.16,23.4983
6721,21616,88,252,0.0003,0.0,100.0,518.67,642.05,1580.76,1396.22,14.62,21.57,554.48,2387.96,9053.76,1.3,47.11,521.99,2388.01,8134.03,8.3334,0.03,391.0,2388.0,100.0,38.86,23.3414
6722,21617,88,253,42.0037,0.8408,100.0,445.0,548.77,1346.98,1111.52,3.91,5.69,138.64,2212.01,8315.67,1.02,41.73,130.11,2388.05,8078.73,9.3541,0.02,330.0,2212.0,100.0,10.56,6.4898
6723,21618,88,254,35.0004,0.8415,100.0,449.44,555.06,1359.99,1123.57,5.48,7.97,193.94,2222.91,8348.16,1.02,41.46,183.0,2388.02,8069.0,9.3121,0.02,332.0,2223.0,100.0,14.77,9.0395
6724,21619,88,255,10.0012,0.25,100.0,489.05,604.59,1497.81,1302.15,10.52,15.45,394.12,2318.77,8776.45,1.26,45.23,371.87,2387.98,8131.24,8.5968,0.03,366.0,2319.0,100.0,28.54,17.1093
6725,21620,88,256,34.9985,0.8411,100.0,449.44,555.27,1363.09,1119.21,5.48,7.96,193.67,2222.93,8344.02,1.02,41.82,182.64,2387.95,8071.22,9.3009,0.02,332.0,2223.0,100.0,14.86,8.748
6726,21621,88,257,25.0033,0.6208,60.0,462.54,536.57,1253.21,1039.15,7.05,9.0,174.95,1915.34,8005.53,0.94,36.5,164.53,2028.23,7871.25,10.8238,0.02,306.0,1915.0,84.93,14.35,8.6391
6727,21622,88,258,42.0029,0.8406,100.0,445.0,548.71,1337.68,1113.13,3.91,5.69,137.91,2212.01,8315.71,1.02,42.0,130.74,2388.11,8077.66,9.2912,0.02,328.0,2212.0,100.0,10.68,6.3489
6728,21623,88,259,25.0047,0.62,60.0,462.54,536.47,1263.64,1032.91,7.05,9.0,176.03,1915.37,8007.24,0.94,36.49,164.18,2028.25,7872.81,10.8476,0.02,307.0,1915.0,84.93,14.14,8.5097
6729,21624,88,260,0.0016,0.0,100.0,518.67,641.62,1588.03,1401.23,14.62,21.57,554.18,2387.94,9055.78,1.3,47.12,522.4,2387.99,8139.24,8.3927,0.03,391.0,2388.0,100.0,38.97,23.3574
6730,21625,88,261,35.003,0.8417,100.0,449.44,555.04,1360.94,1128.68,5.48,7.97,194.4,2222.98,8347.52,1.02,41.73,182.18,2388.01,8071.05,9.2871,0.02,332.0,2223.0,100.0,14.71,8.9932
6731,21626,88,262,35.0032,0.8404,100.0,449.44,555.2,1355.04,1116.14,5.48,7.97,193.61,2222.92,8337.05,1.02,41.65,182.78,2388.02,8070.28,9.2987,0.02,333.0,2223.0,100.0,14.92,8.8632
6732,21627,88,263,10.0044,0.25,100.0,489.05,604.21,1488.92,1303.72,10.52,15.45,394.71,2318.74,8772.9,1.26,45.09,371.78,2388.0,8137.75,8.6297,0.03,368.0,2319.0,100.0,28.74,17.2793
6733,21628,88,264,10.0079,0.251,100.0,489.05,604.16,1501.51,1295.96,10.52,15.45,395.17,2318.79,8775.97,1.26,45.19,371.63,2388.01,8131.39,8.5443,0.03,368.0,2319.0,100.0,28.58,17.2936
6734,21629,88,265,20.0031,0.7002,100.0,491.19,606.84,1469.92,1249.71,9.35,13.59,334.16,2323.84,8724.68,1.07,44.08,314.73,2387.94,8062.01,9.1699,0.02,363.0,2324.0,100.0,24.51,14.6881
6735,21630,88,266,35.0051,0.84,100.0,449.44,555.12,1356.04,1122.55,5.48,7.96,194.12,2222.95,8342.03,1.02,41.61,182.69,2388.07,8061.84,9.2704,0.02,333.0,2223.0,100.0,14.82,8.8877
6736,21631,88,267,10.0021,0.25,100.0,489.05,604.44,1500.81,1297.6,10.52,15.46,395.14,2318.81,8780.17,1.26,45.16,372.31,2388.02,8132.46,8.5815,0.03,369.0,2319.0,100.0,28.67,17.1891
6737,21632,88,268,20.0064,0.7014,100.0,491.19,606.82,1475.66,1244.13,9.35,13.6,333.9,2323.85,8725.8,1.08,44.02,314.93,2388.03,8063.05,9.1426,0.02,364.0,2324.0,100.0,24.49,14.7079
6738,21633,88,269,35.0037,0.8402,100.0,449.44,555.57,1362.12,1126.6,5.48,7.97,194.13,2223.02,8353.29,1.02,41.7,182.18,2388.04,8066.37,9.2714,0.02,335.0,2223.0,100.0,14.89,8.9315
6739,21634,88,270,25.0075,0.6216,60.0,462.54,536.07,1260.82,1041.87,7.05,9.0,174.68,1915.38,8006.11,0.94,36.52,164.86,2028.25,7872.62,10.814,0.02,306.0,1915.0,84.93,14.28,8.6568
6740,21635,88,271,35.0077,0.8404,100.0,449.44,554.7,1356.56,1116.91,5.48,7.97,195.23,2222.94,8343.15,1.02,41.73,182.88,2388.11,8069.34,9.2305,0.02,332.0,2223.0,100.0,14.97,8.8788
6741,21636,88,272,35.0,0.8401,100.0,449.44,555.37,1362.14,1122.29,5.48,7.96,193.95,2222.97,8348.7,1.02,41.81,182.67,2388.04,8066.41,9.2578,0.02,331.0,2223.0,100.0,14.97,8.9297
6742,21637,88,273,20.0016,0.7015,100.0,491.19,607.03,1481.37,1248.54,9.35,13.6,333.98,2323.87,8724.04,1.08,44.23,315.11,2388.03,8064.79,9.1404,0.02,364.0,2324.0,100.0,24.5,14.7662
6743,21638,88,274,20.0002,0.7,100.0,491.19,607.51,1483.54,1242.99,9.35,13.59,334.04,2323.82,8721.27,1.08,44.19,314.67,2388.01,8070.2,9.1562,0.02,363.0,2324.0,100.0,24.45,14.6906
6744,21639,88,275,42.0079,0.84,100.0,445.0,548.91,1342.39,1122.36,3.91,5.69,138.02,2212.01,8323.6,1.02,41.72,130.77,2388.12,8081.71,9.3139,0.02,328.0,2212.0,100.0,10.61,6.2338
6745,21640,88,276,10.0068,0.25,100.0,489.05,604.64,1494.15,1303.65,10.52,15.45,395.56,2318.8,8778.91,1.26,45.08,372.24,2387.98,8133.05,8.6023,0.03,367.0,2319.0,100.0,28.71,17.1906
6746,21641,88,277,20.0056,0.7017,100.0,491.19,606.96,1482.42,1238.3,9.35,13.59,334.5,2323.88,8725.74,1.07,44.18,315.03,2387.95,8062.33,9.1523,0.02,364.0,2324.0,100.0,24.43,14.7078
6747,21642,88,278,35.0028,0.8412,100.0,449.44,555.5,1359.23,1121.37,5.48,7.96,194.43,2222.99,8348.68,1.02,41.68,182.5,2388.06,8064.69,9.2929,0.02,332.0,2223.0,100.0,15.01,8.8954
6748,21643,88,279,10.006,0.25,100.0,489.05,604.67,1503.67,1297.85,10.52,15.45,394.34,2318.78,8782.75,1.26,45.11,372.19,2387.97,8138.54,8.6256,0.03,369.0,2319.0,100.0,28.76,17.1257
